@relation anneal-weka.filters.supervised.attribute.Discretize-Rfirst-last

@attribute family {'?',GB,GK,GS,TN,ZA,ZF,ZH,ZM,ZS}
@attribute product-type {C,H,G}
@attribute steel {'?',R,A,U,K,M,S,W,V}
@attribute carbon {'\'(-inf-3.5]\'','\'(3.5-inf)\''}
@attribute hardness {'\'(-inf-22.5]\'','\'(22.5-75]\'','\'(75-inf)\''}
@attribute temper_rolling {'?',T}
@attribute condition {'?',S,A,X}
@attribute formability {'?',1,2,3,4,5}
@attribute strength {'\'(-inf-375]\'','\'(375-450]\'','\'(450-550]\'','\'(550-inf)\''}
@attribute non-ageing {'?',N}
@attribute surface-finish {'?',P,M}
@attribute surface-quality {'?',D,E,F,G}
@attribute enamelability {'?',1,2,3,4,5}
@attribute bc {'?',Y}
@attribute bf {'?',Y}
@attribute bt {'?',Y}
@attribute bw/me {'?',B,M}
@attribute bl {'?',Y}
@attribute m {'?',Y}
@attribute chrom {'?',C}
@attribute phos {'?',P}
@attribute cbond {'?',Y}
@attribute marvi {'?',Y}
@attribute exptl {'?',Y}
@attribute ferro {'?',Y}
@attribute corr {'?',Y}
@attribute blue/bright/varn/clean {'?',B,R,V,C}
@attribute lustre {'?',Y}
@attribute jurofm {'?',Y}
@attribute s {'?',Y}
@attribute p {'?',Y}
@attribute shape {COIL,SHEET}
@attribute thick {'\'(-inf-0.4755]\'','\'(0.4755-0.6005]\'','\'(0.6005-0.7995]\'','\'(0.7995-0.8005]\'','\'(0.8005-1.5495]\'','\'(1.5495-1.5995]\'','\'(1.5995-1.95]\'','\'(1.95-2.1]\'','\'(2.1-inf)\''}
@attribute width {'\'(-inf-1167.5]\'','\'(1167.5-1235]\'','\'(1235-1410.05]\'','\'(1410.05-inf)\''}
@attribute len {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute oil {'?',Y,N}
@attribute bore {0,500,600,760}
@attribute packing {'?',1,2,3}
@attribute class {1,2,3,4,5,U}

@data
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,'?','\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(450-550]\'','?',P,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'',N,'?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
ZS,C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.95-2.1]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(2.1-inf)\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',F,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,V,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?',2,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5495-1.5995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.7995-0.8005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
ZS,C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,K,'\'(3.5-inf)\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?','?','?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(2.1-inf)\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',600,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?','?','?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.7995-0.8005]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,3,3
'?',C,M,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(550-inf)\'','?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',2
TN,C,'?','\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',A,1,'\'(-inf-375]\'','?','?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',5
'?',C,A,'\'(3.5-inf)\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',U
'?',C,'?','\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,1,'\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(-inf-0.4755]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'',Y,0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,K,'\'(3.5-inf)\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?','?','?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.7995-0.8005]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',SHEET,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',5
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',5
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5495-1.5995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.95-2.1]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(450-550]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',F,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',F,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,R,'\'(3.5-inf)\'','\'(-inf-22.5]\'',T,'?','?','\'(-inf-375]\'','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?','?','?','?','?',P,'?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(1167.5-1235]\'','\'(0.5-inf)\'','?',0,'?',5
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?',Y,'?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,'?','\'(-inf-3.5]\'','\'(-inf-22.5]\'',T,S,2,'\'(-inf-375]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.7995-0.8005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(1167.5-1235]\'','\'(0.5-inf)\'','?',0,'?',5
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'',Y,0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(450-550]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,M,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(550-inf)\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',2
'?',C,A,'\'(-inf-3.5]\'','\'(75-inf)\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(2.1-inf)\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'',Y,0,'?',U
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
ZS,C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',A,2,'\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(-inf-0.4755]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,S,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(375-450]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',V,'?','?','?','?',COIL,'\'(0.7995-0.8005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',1
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'',Y,0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,A,'\'(3.5-inf)\'','\'(-inf-22.5]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,'?','\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,'\'(-inf-0.4755]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(1167.5-1235]\'','\'(-inf-0.5]\'','?',0,'?',5
'?',C,W,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5495-1.5995]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',5
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5495-1.5995]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',2
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.95-2.1]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(1167.5-1235]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,K,'\'(3.5-inf)\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5495-1.5995]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,V,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?',2,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(1410.05-inf)\'','\'(-inf-0.5]\'','?',0,'?',2
'?',C,K,'\'(3.5-inf)\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.95-2.1]\'','\'(1410.05-inf)\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(2.1-inf)\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',600,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
TN,C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?',3,'\'(-inf-375]\'',N,'?','?','?','?','?','?','?','?','?','?',P,'?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',5
'?',C,W,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?',G,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(2.1-inf)\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'',N,0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',A,3,'\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,'\'(-inf-0.4755]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(2.1-inf)\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,'?','\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',A,2,'\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
ZS,C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5995-1.95]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',2
'?',C,M,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(-inf-375]\'','?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.8005-1.5495]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,V,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?','?',2,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.95-2.1]\'','\'(1410.05-inf)\'','\'(-inf-0.5]\'','?',0,'?',2
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',F,'?','?',Y,'?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',G,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,'\'(0.7995-0.8005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
ZS,C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'',T,'?','?','\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?','?','?','\'(450-550]\'','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(1.5995-1.95]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'','?',0,'?',3
'?',C,R,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,3,'\'(-inf-375]\'','?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.4755-0.6005]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',E,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(1.5995-1.95]\'','\'(1235-1410.05]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(-inf-22.5]\'','?',S,2,'\'(-inf-375]\'','?','?',G,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,'\'(0.6005-0.7995]\'','\'(-inf-1167.5]\'','\'(0.5-inf)\'','?',0,'?',3
'?',C,A,'\'(-inf-3.5]\'','\'(22.5-75]\'','?',S,'?','\'(-inf-375]\'','?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,'\'(0.6005-0.7995]\'','\'(1235-1410.05]\'','\'(-inf-0.5]\'',N,0,'?',3
